path,filename,full_filepath,confidential,timestamp_created,timestamp_modified,timestamp_last_accessed,size
code/analysis/output/,results_ec_unrestrictedcompetition.RData,code/analysis/output/results_ec_unrestrictedcompetition.RData,TRUE,2022-01-04T16:51:45.026350Z,2022-01-04T16:52:14.458998Z,2022-01-05T22:01:30.779808Z,375871181
code/analysis/output/,results_ec_unrestrictedcompetition_sur.RData,code/analysis/output/results_ec_unrestrictedcompetition_sur.RData,TRUE,2022-01-04T19:52:34.475367Z,2022-01-04T19:52:57.741255Z,2022-01-05T22:01:30.782801Z,287691025
code/analysis/output/,results_main.txt,code/analysis/output/results_main.txt,TRUE,2022-01-04T20:52:36.876554Z,2022-01-04T20:52:36.876554Z,2022-01-05T22:01:30.782801Z,5
code/analysis/output/,results_marketshare.RData,code/analysis/output/results_marketshare.RData,TRUE,2022-01-04T20:59:23.427027Z,2022-01-04T21:01:55.734476Z,2022-01-05T22:01:30.783796Z,42692243
code/analysis/output/,results_salesresponse_linear.RData,code/analysis/output/results_salesresponse_linear.RData,TRUE,2022-01-04T17:28:04.750870Z,2022-01-04T17:28:30.778343Z,2022-01-05T22:01:30.786789Z,311795847
code/analysis/output/,results_salesresponse_linear_noldv.RData,code/analysis/output/results_salesresponse_linear_noldv.RData,TRUE,2022-01-04T17:32:25.589054Z,2022-01-04T17:32:51.007898Z,2022-01-05T22:01:30.788784Z,306784162
code/analysis/output/,results_salesresponse_linear_onlyldv.RData,code/analysis/output/results_salesresponse_linear_onlyldv.RData,TRUE,2022-01-04T17:35:21.916819Z,2022-01-04T17:35:43.289236Z,2022-01-05T22:01:30.791777Z,238096637
code/analysis/temp/,preclean.txt,code/analysis/temp/preclean.txt,TRUE,2022-01-04T16:37:35.240232Z,2022-01-04T16:37:35.241228Z,2022-01-05T22:01:30.791777Z,6
code/analysis/temp/,preclean_main.csv,code/analysis/temp/preclean_main.csv,TRUE,2022-01-04T16:37:34.378532Z,2022-01-04T16:37:35.236242Z,2022-01-05T22:01:30.794767Z,346747006
code/derived/audit/,cpi.png,code/derived/audit/cpi.png,TRUE,2022-01-04T14:02:35.112507Z,2022-01-04T14:02:35.454916Z,2022-01-05T22:01:31.051083Z,35504
code/derived/audit/,log.txt,code/derived/audit/log.txt,TRUE,2022-01-04T14:23:10.862852Z,2022-01-04T14:31:12.447580Z,2022-01-05T22:01:31.051083Z,12882
code/derived/audit/advertising/,CHINA_camera_adv.png,code/derived/audit/advertising/CHINA_camera_adv.png,TRUE,2022-01-05T07:48:50.805998Z,2022-01-05T07:48:51.145092Z,2022-01-05T22:01:30.794767Z,38819
code/derived/audit/advertising/,CHINA_camera_std.png,code/derived/audit/advertising/CHINA_camera_std.png,TRUE,2022-01-05T07:48:51.554060Z,2022-01-05T07:48:51.753529Z,2022-01-05T22:01:30.794767Z,38869
code/derived/audit/advertising/,CHINA_cooling.png,code/derived/audit/advertising/CHINA_cooling.png,TRUE,2022-01-05T07:48:52.144485Z,2022-01-05T07:48:52.337969Z,2022-01-05T22:01:30.794767Z,38361
code/derived/audit/advertising/,CHINA_desktoppc.png,code/derived/audit/advertising/CHINA_desktoppc.png,TRUE,2022-01-05T07:48:52.770870Z,2022-01-05T07:48:52.977320Z,2022-01-05T22:01:30.794767Z,36891
code/derived/audit/advertising/,CHINA_dvd.png,code/derived/audit/advertising/CHINA_dvd.png,TRUE,2022-01-05T07:48:53.210695Z,2022-01-05T07:48:53.404181Z,2022-01-05T22:01:30.794767Z,28449
code/derived/audit/advertising/,CHINA_laptop.png,code/derived/audit/advertising/CHINA_laptop.png,TRUE,2022-01-05T07:48:53.671467Z,2022-01-05T07:48:53.896862Z,2022-01-05T22:01:30.794767Z,36564
code/derived/audit/advertising/,CHINA_microwave.png,code/derived/audit/advertising/CHINA_microwave.png,TRUE,2022-01-05T07:48:54.451416Z,2022-01-05T07:48:54.660860Z,2022-01-05T22:01:30.795765Z,32543
code/derived/audit/advertising/,CHINA_phones_mobile.png,code/derived/audit/advertising/CHINA_phones_mobile.png,TRUE,2022-01-05T07:48:54.856337Z,2022-01-05T07:48:55.052814Z,2022-01-05T22:01:30.795765Z,37559
code/derived/audit/advertising/,CHINA_phones_smart.png,code/derived/audit/advertising/CHINA_phones_smart.png,TRUE,2022-01-05T07:48:56.635590Z,2022-01-05T07:48:56.852013Z,2022-01-05T22:01:30.795765Z,37627
code/derived/audit/advertising/,CHINA_tablets.png,code/derived/audit/advertising/CHINA_tablets.png,TRUE,2022-01-05T07:48:58.338051Z,2022-01-05T07:48:58.544498Z,2022-01-05T22:01:30.795765Z,36706
code/derived/audit/advertising/,CHINA_tumbledryers.png,code/derived/audit/advertising/CHINA_tumbledryers.png,TRUE,2022-01-05T07:48:58.790842Z,2022-01-05T07:48:58.991306Z,2022-01-05T22:01:30.795765Z,38089
code/derived/audit/advertising/,CHINA_tv_gen1_crtv.png,code/derived/audit/advertising/CHINA_tv_gen1_crtv.png,TRUE,2022-01-05T07:48:59.410191Z,2022-01-05T07:48:59.679468Z,2022-01-05T22:01:30.795765Z,41723
code/derived/audit/advertising/,CHINA_tv_gen2_ptv.png,code/derived/audit/advertising/CHINA_tv_gen2_ptv.png,TRUE,2022-01-05T07:49:00.599020Z,2022-01-05T07:49:00.850691Z,2022-01-05T22:01:30.795765Z,40851
code/derived/audit/advertising/,CHINA_tv_gen3_lcd_only.png,code/derived/audit/advertising/CHINA_tv_gen3_lcd_only.png,TRUE,2022-01-05T07:49:01.817764Z,2022-01-05T07:49:02.042168Z,2022-01-05T22:01:30.795765Z,41096
code/derived/audit/advertising/,CHINA_washing.png,code/derived/audit/advertising/CHINA_washing.png,TRUE,2022-01-05T07:49:02.724348Z,2022-01-05T07:49:02.942762Z,2022-01-05T22:01:30.795765Z,37907
code/derived/audit/advertising/,HONG KONG_camera_adv.png,code/derived/audit/advertising/HONG KONG_camera_adv.png,TRUE,2022-01-05T07:48:51.176010Z,2022-01-05T07:48:51.542091Z,2022-01-05T22:01:30.795765Z,47494
code/derived/audit/advertising/,HONG KONG_camera_std.png,code/derived/audit/advertising/HONG KONG_camera_std.png,TRUE,2022-01-05T07:48:51.765495Z,2022-01-05T07:48:52.132517Z,2022-01-05T22:01:30.795765Z,47455
code/derived/audit/advertising/,HONG KONG_cooling.png,code/derived/audit/advertising/HONG KONG_cooling.png,TRUE,2022-01-05T07:48:52.351931Z,2022-01-05T07:48:52.758902Z,2022-01-05T22:01:30.795765Z,40827
code/derived/audit/advertising/,HONG KONG_desktoppc.png,code/derived/audit/advertising/HONG KONG_desktoppc.png,TRUE,2022-01-05T07:48:52.989286Z,2022-01-05T07:48:53.192743Z,2022-01-05T22:01:30.795765Z,26369
code/derived/audit/advertising/,HONG KONG_dvd.png,code/derived/audit/advertising/HONG KONG_dvd.png,TRUE,2022-01-05T07:48:53.417145Z,2022-01-05T07:48:53.658503Z,2022-01-05T22:01:30.795765Z,29289
code/derived/audit/advertising/,HONG KONG_laptop.png,code/derived/audit/advertising/HONG KONG_laptop.png,TRUE,2022-01-05T07:48:53.911823Z,2022-01-05T07:48:54.438452Z,2022-01-05T22:01:30.796762Z,69007
code/derived/audit/advertising/,HONG KONG_microwave.png,code/derived/audit/advertising/HONG KONG_microwave.png,TRUE,2022-01-05T07:48:54.685793Z,2022-01-05T07:48:54.838385Z,2022-01-05T22:01:30.796762Z,23773
code/derived/audit/advertising/,HONG KONG_phones_mobile.png,code/derived/audit/advertising/HONG KONG_phones_mobile.png,TRUE,2022-01-05T07:48:55.066776Z,2022-01-05T07:48:56.622623Z,2022-01-05T22:01:30.796762Z,94315
code/derived/audit/advertising/,HONG KONG_phones_smart.png,code/derived/audit/advertising/HONG KONG_phones_smart.png,TRUE,2022-01-05T07:48:56.864977Z,2022-01-05T07:48:58.324087Z,2022-01-05T22:01:30.796762Z,94405
code/derived/audit/advertising/,HONG KONG_tablets.png,code/derived/audit/advertising/HONG KONG_tablets.png,TRUE,2022-01-05T07:48:58.556467Z,2022-01-05T07:48:58.778873Z,2022-01-05T22:01:30.796762Z,33682
code/derived/audit/advertising/,HONG KONG_tumbledryers.png,code/derived/audit/advertising/HONG KONG_tumbledryers.png,TRUE,2022-01-05T07:48:59.003273Z,2022-01-05T07:48:59.397224Z,2022-01-05T22:01:30.796762Z,35722
code/derived/audit/advertising/,HONG KONG_tv_gen1_crtv.png,code/derived/audit/advertising/HONG KONG_tv_gen1_crtv.png,TRUE,2022-01-05T07:48:59.702408Z,2022-01-05T07:49:00.575081Z,2022-01-05T22:01:30.796762Z,78782
code/derived/audit/advertising/,HONG KONG_tv_gen2_ptv.png,code/derived/audit/advertising/HONG KONG_tv_gen2_ptv.png,TRUE,2022-01-05T07:49:00.868301Z,2022-01-05T07:49:01.793829Z,2022-01-05T22:01:30.796762Z,78854
code/derived/audit/advertising/,HONG KONG_tv_gen3_lcd_only.png,code/derived/audit/advertising/HONG KONG_tv_gen3_lcd_only.png,TRUE,2022-01-05T07:49:02.054134Z,2022-01-05T07:49:02.713379Z,2022-01-05T22:01:30.796762Z,79276
code/derived/audit/advertising/,HONG KONG_washing.png,code/derived/audit/advertising/HONG KONG_washing.png,TRUE,2022-01-05T07:49:02.954733Z,2022-01-05T07:49:03.308790Z,2022-01-05T22:01:30.796762Z,35545
code/derived/audit/attributes/,camera_compact_australia_id_88.png,code/derived/audit/attributes/camera_compact_australia_id_88.png,TRUE,2022-01-05T07:46:53.039236Z,2022-01-05T07:46:53.316498Z,2022-01-05T22:01:30.796762Z,99631
code/derived/audit/attributes/,camera_compact_china_id_87.png,code/derived/audit/attributes/camera_compact_china_id_87.png,TRUE,2022-01-05T07:46:52.653263Z,2022-01-05T07:46:52.895618Z,2022-01-05T22:01:30.796762Z,73612
code/derived/audit/attributes/,camera_compact_hong kong_id_93.png,code/derived/audit/attributes/camera_compact_hong kong_id_93.png,TRUE,2022-01-05T07:46:55.166561Z,2022-01-05T07:46:55.484715Z,2022-01-05T22:01:30.796762Z,103069
code/derived/audit/attributes/,camera_compact_indonesia_id_91.png,code/derived/audit/attributes/camera_compact_indonesia_id_91.png,TRUE,2022-01-05T07:46:54.325806Z,2022-01-05T07:46:54.611044Z,2022-01-05T22:01:30.797760Z,93434
code/derived/audit/attributes/,camera_compact_japan_id_96.png,code/derived/audit/attributes/camera_compact_japan_id_96.png,TRUE,2022-01-05T07:46:56.424206Z,2022-01-05T07:46:56.694485Z,2022-01-05T22:01:30.797760Z,80161
code/derived/audit/attributes/,camera_compact_malaysia_id_92.png,code/derived/audit/attributes/camera_compact_malaysia_id_92.png,TRUE,2022-01-05T07:46:54.750669Z,2022-01-05T07:46:55.025936Z,2022-01-05T22:01:30.797760Z,76432
code/derived/audit/attributes/,camera_compact_new zealand_id_86.png,code/derived/audit/attributes/camera_compact_new zealand_id_86.png,TRUE,2022-01-05T07:46:52.254328Z,2022-01-05T07:46:52.518623Z,2022-01-05T22:01:30.797760Z,85582
code/derived/audit/attributes/,camera_compact_philippines_id_84.png,code/derived/audit/attributes/camera_compact_philippines_id_84.png,TRUE,2022-01-05T07:46:51.481388Z,2022-01-05T07:46:51.715767Z,2022-01-05T22:01:30.797760Z,76033
code/derived/audit/attributes/,camera_compact_singapore_id_95.png,code/derived/audit/attributes/camera_compact_singapore_id_95.png,TRUE,2022-01-05T07:46:56.049208Z,2022-01-05T07:46:56.285576Z,2022-01-05T22:01:30.797760Z,82057
code/derived/audit/attributes/,camera_compact_south korea_id_94.png,code/derived/audit/attributes/camera_compact_south korea_id_94.png,TRUE,2022-01-05T07:46:55.619352Z,2022-01-05T07:46:55.907583Z,2022-01-05T22:01:30.797760Z,89931
code/derived/audit/attributes/,camera_compact_taiwan_id_89.png,code/derived/audit/attributes/camera_compact_taiwan_id_89.png,TRUE,2022-01-05T07:46:53.461111Z,2022-01-05T07:46:53.767294Z,2022-01-05T22:01:30.797760Z,100789
code/derived/audit/attributes/,camera_compact_thailand_id_90.png,code/derived/audit/attributes/camera_compact_thailand_id_90.png,TRUE,2022-01-05T07:46:53.900938Z,2022-01-05T07:46:54.184181Z,2022-01-05T22:01:30.797760Z,82820
code/derived/audit/attributes/,camera_compact_vietnam_id_85.png,code/derived/audit/attributes/camera_compact_vietnam_id_85.png,TRUE,2022-01-05T07:46:51.870352Z,2022-01-05T07:46:52.106726Z,2022-01-05T22:01:30.797760Z,71829
code/derived/audit/attributes/,camera_slr_australia_id_74.png,code/derived/audit/attributes/camera_slr_australia_id_74.png,TRUE,2022-01-05T07:46:48.495358Z,2022-01-05T07:46:48.687845Z,2022-01-05T22:01:30.797760Z,40790
code/derived/audit/attributes/,camera_slr_china_id_73.png,code/derived/audit/attributes/camera_slr_china_id_73.png,TRUE,2022-01-05T07:46:48.155264Z,2022-01-05T07:46:48.338774Z,2022-01-05T22:01:30.797760Z,36252
code/derived/audit/attributes/,camera_slr_hong kong_id_79.png,code/derived/audit/attributes/camera_slr_hong kong_id_79.png,TRUE,2022-01-05T07:46:50.160915Z,2022-01-05T07:46:50.347418Z,2022-01-05T22:01:30.797760Z,42216
code/derived/audit/attributes/,camera_slr_indonesia_id_77.png,code/derived/audit/attributes/camera_slr_indonesia_id_77.png,TRUE,2022-01-05T07:46:49.518629Z,2022-01-05T07:46:49.708122Z,2022-01-05T22:01:30.798758Z,39291
code/derived/audit/attributes/,camera_slr_japan_id_82.png,code/derived/audit/attributes/camera_slr_japan_id_82.png,TRUE,2022-01-05T07:46:51.135315Z,2022-01-05T07:46:51.341764Z,2022-01-05T22:01:30.798758Z,41215
code/derived/audit/attributes/,camera_slr_malaysia_id_78.png,code/derived/audit/attributes/camera_slr_malaysia_id_78.png,TRUE,2022-01-05T07:46:49.834785Z,2022-01-05T07:46:50.022285Z,2022-01-05T22:01:30.798758Z,37745
code/derived/audit/attributes/,camera_slr_new zealand_id_72.png,code/derived/audit/attributes/camera_slr_new zealand_id_72.png,TRUE,2022-01-05T07:46:47.838112Z,2022-01-05T07:46:48.015635Z,2022-01-05T22:01:30.798758Z,42002
code/derived/audit/attributes/,camera_slr_philippines_id_70.png,code/derived/audit/attributes/camera_slr_philippines_id_70.png,TRUE,2022-01-05T07:46:47.172884Z,2022-01-05T07:46:47.358391Z,2022-01-05T22:01:30.798758Z,43026
code/derived/audit/attributes/,camera_slr_singapore_id_81.png,code/derived/audit/attributes/camera_slr_singapore_id_81.png,TRUE,2022-01-05T07:46:50.819159Z,2022-01-05T07:46:50.991699Z,2022-01-05T22:01:30.798758Z,42267
code/derived/audit/attributes/,camera_slr_south korea_id_80.png,code/derived/audit/attributes/camera_slr_south korea_id_80.png,TRUE,2022-01-05T07:46:50.500008Z,2022-01-05T07:46:50.684519Z,2022-01-05T22:01:30.798758Z,48687
code/derived/audit/attributes/,camera_slr_taiwan_id_75.png,code/derived/audit/attributes/camera_slr_taiwan_id_75.png,TRUE,2022-01-05T07:46:48.831461Z,2022-01-05T07:46:49.046886Z,2022-01-05T22:01:30.798758Z,44456
code/derived/audit/attributes/,camera_slr_thailand_id_76.png,code/derived/audit/attributes/camera_slr_thailand_id_76.png,TRUE,2022-01-05T07:46:49.172552Z,2022-01-05T07:46:49.388975Z,2022-01-05T22:01:30.798758Z,37721
code/derived/audit/attributes/,camera_slr_vietnam_id_71.png,code/derived/audit/attributes/camera_slr_vietnam_id_71.png,TRUE,2022-01-05T07:46:47.482061Z,2022-01-05T07:46:47.699482Z,2022-01-05T22:01:30.798758Z,36317
code/derived/audit/attributes/,cooling_australia_id_129.png,code/derived/audit/attributes/cooling_australia_id_129.png,TRUE,2022-01-05T07:47:11.237690Z,2022-01-05T07:47:11.582766Z,2022-01-05T22:01:30.798758Z,92253
code/derived/audit/attributes/,cooling_china_id_128.png,code/derived/audit/attributes/cooling_china_id_128.png,TRUE,2022-01-05T07:47:10.785894Z,2022-01-05T07:47:11.100056Z,2022-01-05T22:01:30.798758Z,105012
code/derived/audit/attributes/,cooling_hong kong_id_127.png,code/derived/audit/attributes/cooling_hong kong_id_127.png,TRUE,2022-01-05T07:47:10.352049Z,2022-01-05T07:47:10.640335Z,2022-01-05T22:01:30.798758Z,99693
code/derived/audit/attributes/,cooling_india_id_137.png,code/derived/audit/attributes/cooling_india_id_137.png,TRUE,2022-01-05T07:47:14.623655Z,2022-01-05T07:47:14.898922Z,2022-01-05T22:01:30.798758Z,59342
code/derived/audit/attributes/,cooling_indonesia_id_130.png,code/derived/audit/attributes/cooling_indonesia_id_130.png,TRUE,2022-01-05T07:47:11.700451Z,2022-01-05T07:47:11.971729Z,2022-01-05T22:01:30.799753Z,71955
code/derived/audit/attributes/,cooling_japan_id_136.png,code/derived/audit/attributes/cooling_japan_id_136.png,TRUE,2022-01-05T07:47:14.202780Z,2022-01-05T07:47:14.496992Z,2022-01-05T22:01:30.799753Z,94987
code/derived/audit/attributes/,cooling_malaysia_id_135.png,code/derived/audit/attributes/cooling_malaysia_id_135.png,TRUE,2022-01-05T07:47:13.743006Z,2022-01-05T07:47:14.061157Z,2022-01-05T22:01:30.799753Z,90026
code/derived/audit/attributes/,cooling_philippines_id_125.png,code/derived/audit/attributes/cooling_philippines_id_125.png,TRUE,2022-01-05T07:47:09.410563Z,2022-01-05T07:47:09.806503Z,2022-01-05T22:01:30.799753Z,95997
code/derived/audit/attributes/,cooling_singapore_id_126.png,code/derived/audit/attributes/cooling_singapore_id_126.png,TRUE,2022-01-05T07:47:09.939152Z,2022-01-05T07:47:10.199459Z,2022-01-05T22:01:30.799753Z,80652
code/derived/audit/attributes/,cooling_south korea_id_133.png,code/derived/audit/attributes/cooling_south korea_id_133.png,TRUE,2022-01-05T07:47:12.954111Z,2022-01-05T07:47:13.205441Z,2022-01-05T22:01:30.799753Z,66378
code/derived/audit/attributes/,cooling_taiwan_id_134.png,code/derived/audit/attributes/cooling_taiwan_id_134.png,TRUE,2022-01-05T07:47:13.339083Z,2022-01-05T07:47:13.609362Z,2022-01-05T22:01:30.799753Z,82628
code/derived/audit/attributes/,cooling_thailand_id_132.png,code/derived/audit/attributes/cooling_thailand_id_132.png,TRUE,2022-01-05T07:47:12.505306Z,2022-01-05T07:47:12.817472Z,2022-01-05T22:01:30.799753Z,105851
code/derived/audit/attributes/,cooling_vietnam_id_131.png,code/derived/audit/attributes/cooling_vietnam_id_131.png,TRUE,2022-01-05T07:47:12.117340Z,2022-01-05T07:47:12.369667Z,2022-01-05T22:01:30.799753Z,75015
code/derived/audit/attributes/,desktoppc_australia_id_9.png,code/derived/audit/attributes/desktoppc_australia_id_9.png,TRUE,2022-01-05T07:46:22.716127Z,2022-01-05T07:46:22.972445Z,2022-01-05T22:01:30.799753Z,104480
code/derived/audit/attributes/,desktoppc_hong kong_id_7.png,code/derived/audit/attributes/desktoppc_hong kong_id_7.png,TRUE,2022-01-05T07:46:21.841461Z,2022-01-05T07:46:22.161606Z,2022-01-05T22:01:30.799753Z,108396
code/derived/audit/attributes/,desktoppc_indonesia_id_6.png,code/derived/audit/attributes/desktoppc_indonesia_id_6.png,TRUE,2022-01-05T07:46:21.485409Z,2022-01-05T07:46:21.710808Z,2022-01-05T22:01:30.799753Z,89547
code/derived/audit/attributes/,desktoppc_japan_id_10.png,code/derived/audit/attributes/desktoppc_japan_id_10.png,TRUE,2022-01-05T07:46:23.102098Z,2022-01-05T07:46:23.400305Z,2022-01-05T22:01:30.799753Z,133371
code/derived/audit/attributes/,desktoppc_malaysia_id_2.png,code/derived/audit/attributes/desktoppc_malaysia_id_2.png,TRUE,2022-01-05T07:46:20.300573Z,2022-01-05T07:46:20.580822Z,2022-01-05T22:01:30.799753Z,104293
code/derived/audit/attributes/,desktoppc_philippines_id_13.png,code/derived/audit/attributes/desktoppc_philippines_id_13.png,TRUE,2022-01-05T07:46:23.892988Z,2022-01-05T07:46:24.132351Z,2022-01-05T22:01:30.800753Z,105647
code/derived/audit/attributes/,desktoppc_singapore_id_3.png,code/derived/audit/attributes/desktoppc_singapore_id_3.png,TRUE,2022-01-05T07:46:20.692528Z,2022-01-05T07:46:20.987740Z,2022-01-05T22:01:30.800753Z,105209
code/derived/audit/attributes/,desktoppc_south korea_id_11.png,code/derived/audit/attributes/desktoppc_south korea_id_11.png,TRUE,2022-01-05T07:46:23.527962Z,2022-01-05T07:46:23.777298Z,2022-01-05T22:01:30.800753Z,108450
code/derived/audit/attributes/,desktoppc_taiwan_id_5.png,code/derived/audit/attributes/desktoppc_taiwan_id_5.png,TRUE,2022-01-05T07:46:21.124372Z,2022-01-05T07:46:21.376699Z,2022-01-05T22:01:30.800753Z,114843
code/derived/audit/attributes/,desktoppc_thailand_id_1.png,code/derived/audit/attributes/desktoppc_thailand_id_1.png,TRUE,2022-01-05T07:46:19.776968Z,2022-01-05T07:46:20.152966Z,2022-01-05T22:01:30.800753Z,108456
code/derived/audit/attributes/,desktoppc_vietnam_id_8.png,code/derived/audit/attributes/desktoppc_vietnam_id_8.png,TRUE,2022-01-05T07:46:22.291262Z,2022-01-05T07:46:22.581488Z,2022-01-05T22:01:30.800753Z,110553
code/derived/audit/attributes/,dvd_australia_id_109.png,code/derived/audit/attributes/dvd_australia_id_109.png,TRUE,2022-01-05T07:47:01.673203Z,2022-01-05T07:47:02.015291Z,2022-01-05T22:01:30.800753Z,109722
code/derived/audit/attributes/,dvd_china_id_103.png,code/derived/audit/attributes/dvd_china_id_103.png,TRUE,2022-01-05T07:46:58.995346Z,2022-01-05T07:46:59.307516Z,2022-01-05T22:01:30.800753Z,70570
